Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
21-June-2024,275.00,275.20,268.00,269.65,271.719528118848338077,353055,4854,95931938.00,133055,37.69,7.20,-5.35
20-June-2024,262.35,275.60,259.35,273.20,271.652014008456610094,939147,8755,255121174.00,408413,43.49,16.25,10.85
19-June-2024,267.55,268.10,260.60,262.10,264.203711072253839386,273937,6094,72375172.00,125471,45.80,7.50,-5.45
18-June-2024,269.50,270.75,265.00,265.80,267.693784301829901218,496147,10814,132815468.00,337211,67.97,5.75,-3.70
14-June-2024,266.05,268.55,263.00,267.50,266.652840194810817912,334889,5965,89299103.00,213686,63.81,5.55,1.45
13-June-2024,267.70,268.00,262.50,265.25,265.151602355076594716,657813,12510,174420171.00,378166,57.49,5.50,-2.45
12-June-2024,256.15,264.00,255.50,263.25,260.504981220874372530,389262,7152,101404690.00,185179,47.57,8.50,7.10
11-June-2024,255.00,261.40,253.00,255.15,257.368975934617918313,388608,5684,100015643.00,122624,31.55,8.40,0.15
10-June-2024,259.95,259.95,253.80,254.60,255.960796393568208543,373333,7884,95558612.00,164139,43.97,6.15,-5.35
7-June-2024,255.85,259.70,253.10,258.50,257.516092962301440514,473095,6451,121829576.00,217102,45.89,6.60,2.65
6-June-2024,249.80,257.50,247.10,252.20,252.949791946018426402,577975,10026,146198656.00,236966,41.00,10.40,2.40
5-June-2024,240.00,246.80,223.80,245.05,234.172635402675928431,602333,10430,141049906.00,161433,26.80,23.00,5.05
4-June-2024,269.95,269.95,214.20,236.75,243.513063331060572156,1519444,21376,370004463.00,367760,24.20,55.75,-33.20
3-June-2024,272.05,273.00,262.95,267.75,267.300945890628903741,1228789,25795,328456462.00,793610,64.58,10.05,-4.30
31-May-2024,252.75,261.80,250.25,260.15,255.959099197054652462,686099,8538,175613282.00,266109,38.79,11.55,7.40
30-May-2024,258.00,258.00,248.35,249.55,252.367733619490885077,314978,4833,79490284.00,137046,43.51,9.65,-8.45
29-May-2024,257.95,260.00,254.35,258.10,257.350836974351514178,199349,2855,51302632.00,65290,32.75,5.65,0.15
28-May-2024,256.35,265.55,256.35,258.80,260.515901467224114485,1006731,10863,262269434.00,508040,50.46,9.20,2.45
27-May-2024,270.45,270.45,261.80,262.70,264.550619565265442713,226207,11002,59843202.00,84403,37.31,8.65,-7.75
24-May-2024,267.30,271.30,266.65,267.75,269.059489313058273075,300928,8291,80967534.00,126576,42.06,4.65,0.45
23-May-2024,274.25,274.25,263.75,266.00,267.122112606340595748,993976,12510,265512969.00,432339,43.50,10.50,-8.25
22-May-2024,285.15,285.15,270.75,273.40,275.646196689470088507,326413,4778,89974502.00,125349,38.40,14.40,-11.75
21-May-2024,280.15,286.35,279.40,282.10,283.723484735342915097,368269,5052,104486564.00,109424,29.71,6.95,1.95
18-May-2024,278.35,283.05,278.00,280.05,280.773829776265594391,155184,1308,43571606.00,88229,56.85,5.05,1.70
17-May-2024,266.00,277.70,265.10,276.45,273.553265996526776615,908666,14229,248568552.00,508469,55.96,12.60,10.45
16-May-2024,270.00,271.50,261.50,265.00,266.442493408042188529,364080,4093,97006383.00,128143,35.20,10.00,-5.00
15-May-2024,265.85,269.50,265.25,267.15,267.286640444866404448,221190,3003,59121132.00,63230,28.59,4.25,1.30
14-May-2024,256.85,266.20,256.00,264.95,262.858686200524836570,515208,8074,135426898.00,246498,47.84,10.20,8.10
13-May-2024,255.80,257.10,246.40,255.95,251.524719470845474097,209693,2607,52742973.00,70949,33.83,10.70,0.15
10-May-2024,252.80,256.85,248.45,255.30,254.023941649300387019,503850,6225,127989963.00,167587,33.26,8.40,2.50
9-May-2024,268.35,268.35,251.75,253.05,258.391709313530206918,587382,10157,151774639.00,277949,47.32,16.60,-15.30
8-May-2024,258.00,268.35,258.00,266.85,265.936742641457757388,584185,7005,155356256.00,278723,47.71,10.35,8.85
7-May-2024,270.65,270.65,258.25,260.85,264.438692706429699301,555407,5372,146871101.00,225486,40.60,12.40,-9.80
6-May-2024,271.65,273.10,257.90,269.25,266.386063135069715841,1586440,15682,422605506.00,502489,31.67,15.20,-2.40
3-May-2024,258.80,269.90,258.15,269.10,265.403107315653610302,955294,11024,253537996.00,241699,25.30,11.75,10.30
2-May-2024,254.30,260.30,252.05,258.45,257.687875275850572340,314935,3594,81154931.00,112094,35.59,8.25,4.15
30-April-2024,260.00,260.50,253.75,254.30,257.580389066803536445,691655,6691,178156764.00,310659,44.92,6.75,-5.70
29-April-2024,260.65,261.40,253.65,254.90,256.119326011608969808,239470,3106,61332895.00,89206,37.25,7.75,-5.75
26-April-2024,254.35,259.45,253.25,257.80,256.637484199852763463,1439860,13779,369522048.00,564039,39.17,6.20,3.45
25-April-2024,250.25,252.90,246.75,252.30,250.172670989478516417,975908,9454,244145511.00,222093,22.76,6.15,2.05
24-April-2024,236.00,249.10,235.80,248.00,244.354527233374532790,874607,8475,213714180.00,288008,32.93,13.30,12.00
23-April-2024,239.05,239.25,234.00,234.50,236.171102661596958174,200406,3289,47330106.00,77186,38.51,5.25,-4.55
22-April-2024,238.35,240.85,236.45,237.75,238.129506368428084890,366731,4026,87329472.00,127785,34.84,4.40,-0.60
19-April-2024,232.25,237.35,229.40,235.65,234.026714934660066930,314356,3286,73567702.00,62048,19.74,7.95,3.40
18-April-2024,241.25,247.00,233.60,235.05,241.460175669740887132,455400,4316,109960964.00,113606,24.95,13.40,-6.20
16-April-2024,239.55,245.55,237.00,240.40,242.368681665252200695,825989,6845,200193865.00,316962,38.37,8.55,0.85
15-April-2024,220.05,246.70,220.05,241.10,240.068746833592653334,998766,13055,239772502.00,361811,36.23,26.65,21.05
12-April-2024,241.00,243.25,238.00,238.75,240.421559797208270567,1017004,10728,244509688.00,483806,47.57,5.25,-2.25
10-April-2024,230.00,244.40,228.80,241.15,240.427879360905510106,1478592,11435,355494739.00,372252,25.18,15.60,11.15
9-April-2024,225.05,229.00,223.30,227.95,226.816421342242311093,508850,6750,115415536.00,130964,25.74,5.70,2.90
8-April-2024,219.90,225.30,217.15,224.00,222.165018006732952321,510920,4202,113508551.00,176220,34.49,8.15,4.10
5-April-2024,217.00,219.65,214.15,217.85,217.280699240894703896,453692,5287,98578515.00,202204,44.57,5.50,0.85
4-April-2024,221.80,221.80,213.00,216.85,216.065349615148882122,406261,3539,87778925.00,143132,35.23,8.80,-4.95
3-April-2024,215.95,220.80,214.10,217.65,218.414675524101090163,720901,7517,157455358.00,264806,36.73,6.70,1.70
2-April-2024,212.30,216.50,210.00,215.70,213.238815446521135587,853655,8650,182032381.00,266468,31.21,6.50,3.40
1-April-2024,205.00,213.20,203.60,212.60,210.042773294203961848,667870,5796,140281267.00,153923,23.05,9.60,7.60
28-March-2024,200.05,203.65,200.05,201.70,202.327565514540221418,556594,5781,112614309.00,334333,60.07,3.60,1.65
27-March-2024,204.90,205.05,198.60,199.05,202.089593288527465959,361411,2983,73037402.00,196670,54.42,6.45,-5.85
26-March-2024,203.00,206.10,201.90,203.30,203.946086546091334446,584752,4818,119257882.00,215307,36.82,4.20,0.30
22-March-2024,206.95,206.95,202.00,203.70,204.052294015489800550,784258,7517,160029644.00,291898,37.22,4.95,-3.25
21-March-2024,205.65,208.90,204.80,207.95,207.039040969854413595,461925,4568,95636509.00,163612,35.42,4.10,2.30
20-March-2024,202.05,206.35,201.50,205.75,204.452485925866139349,396472,3493,81059686.00,114694,28.93,4.85,3.70
19-March-2024,202.90,208.60,199.70,200.25,203.764174159345925908,998419,6185,203442023.00,481079,48.18,8.90,-2.65
18-March-2024,198.20,204.40,195.15,202.60,200.028949710131644435,861943,8200,172413553.00,198533,23.03,9.25,4.40
15-March-2024,203.20,204.45,190.35,198.40,196.958053047548405248,1094716,10097,215613132.00,482392,44.07,14.10,-4.80
14-March-2024,203.10,208.50,197.25,201.85,202.547666587055170766,942075,7851,190815093.00,195880,20.79,11.25,-1.25
13-March-2024,223.40,224.00,203.15,205.05,212.228856748792234121,663415,7910,140795807.00,217779,32.83,20.85,-18.35
12-March-2024,229.55,230.75,221.10,223.45,225.295679689429222826,348262,4537,78461924.00,93795,26.93,9.65,-6.10
11-March-2024,236.30,237.40,228.30,228.75,232.362045180484236324,921327,10310,214081426.00,357805,38.84,9.10,-7.55
7-March-2024,238.85,243.80,237.35,238.80,240.436579452285030111,600933,7725,144486275.00,276406,46.00,6.45,-0.05
6-March-2024,242.75,245.15,235.50,240.95,239.484809503884560145,1061124,9375,254123079.00,407745,38.43,9.65,-1.80
5-March-2024,239.75,243.25,239.05,242.75,241.591081642084903921,1122987,12179,271303644.00,510511,45.46,4.20,3.00
4-March-2024,236.85,241.80,233.85,240.15,237.667351513641963257,742745,6535,176526237.00,230042,30.97,7.95,3.30
2-March-2024,232.35,235.00,232.00,234.65,233.932595342672908153,117707,2393,27535504.00,91926,78.10,3.00,2.30
1-March-2024,227.05,234.50,227.05,231.15,230.545776334911164964,1006022,9991,231934123.00,427141,42.46,7.45,4.10
29-February-2024,224.75,229.40,221.30,225.95,225.509681307675511218,1241103,8975,279880742.00,540874,43.58,8.10,1.20
28-February-2024,227.00,229.45,221.95,222.75,225.904754855372614504,1013259,10553,228900026.00,373024,36.81,7.50,-4.25
27-February-2024,229.45,231.25,221.55,225.15,226.553014311764380836,1266790,14704,286995093.00,514133,40.59,9.70,-4.30
26-February-2024,239.95,239.95,233.35,234.95,235.790245412527948560,972322,10161,229264043.00,416641,42.85,6.60,-5.00
23-February-2024,241.00,241.00,236.00,238.50,239.431108361565674872,987638,6962,236471261.00,620974,62.87,5.00,-2.50
22-February-2024,234.70,239.50,231.50,238.90,236.931257510068690783,889639,8623,210783287.00,157463,17.70,8.00,4.20
21-February-2024,244.25,244.25,231.25,232.55,236.448470470801370240,1542795,17683,364791518.00,558537,36.20,13.00,-11.70
20-February-2024,248.85,248.85,239.45,241.00,243.571029837094733635,1483623,14974,361367582.00,415949,28.04,9.40,-7.85
19-February-2024,245.55,250.30,244.75,246.30,247.769084804257257580,1325924,14527,328522976.00,511108,38.55,5.55,0.75
16-February-2024,248.85,248.85,241.10,244.40,244.489548387784284851,1501443,19468,367087121.00,500757,33.35,7.75,-4.45
15-February-2024,250.10,252.65,243.10,246.95,248.039770294286263826,2687961,18240,666721229.00,528239,19.65,9.55,-3.15
14-February-2024,225.90,237.00,223.35,235.50,230.746905135340247912,988250,8434,228035629.00,211065,21.36,13.65,9.60
13-February-2024,234.35,234.50,224.10,226.70,227.357196822705413116,1213737,12505,275951842.00,395425,32.58,10.40,-7.65
12-February-2024,240.70,244.70,228.30,230.05,236.406033313888848457,893141,8493,211143921.00,283607,31.75,16.40,-10.65
9-February-2024,244.80,245.05,233.75,241.45,239.264973746653476579,1156424,9601,276691758.00,246173,21.29,11.30,-3.35
8-February-2024,244.50,246.30,240.55,244.35,244.021167196823701502,861380,9187,210194953.00,319294,37.07,5.75,-0.15
7-February-2024,246.35,246.90,240.00,243.45,243.825506748658766719,1376718,12087,335678964.00,479135,34.80,6.90,-2.90
6-February-2024,243.85,244.25,235.05,243.70,239.189916438460731085,1676848,16849,401085133.00,649328,38.72,9.20,-0.15
5-February-2024,240.25,246.95,237.30,241.45,242.747555200787425203,1666190,13562,404463549.00,303986,18.24,9.65,1.20
2-February-2024,229.65,237.35,227.75,235.50,232.671240137663544371,1741347,12751,405161366.00,422034,24.24,9.60,5.85
1-February-2024,221.20,226.70,218.65,225.35,222.355355338320395658,1233993,12055,274384952.00,597407,48.41,8.05,4.15
31-January-2024,220.80,221.85,218.35,219.85,220.066648242128715588,528281,7057,116257029.00,252612,47.82,3.50,-0.95
30-January-2024,222.35,223.35,219.20,219.70,221.694987405838239475,594323,6197,131758430.00,205844,34.64,4.15,-2.65
29-January-2024,219.85,222.10,217.25,220.90,220.146589539505186366,674557,6455,148501423.00,175506,26.02,4.85,1.05
25-January-2024,214.10,217.70,212.25,217.05,214.039122230164403145,2448250,12310,524021281.00,1741821,71.15,5.45,2.95
24-January-2024,203.30,212.50,203.30,211.80,209.138491893881868072,1518421,13967,317560278.00,406496,26.77,9.20,8.50
23-January-2024,213.65,215.45,201.45,202.50,208.071991437475237864,2536635,24321,527802696.00,602273,23.74,14.00,-11.15
20-January-2024,213.00,217.70,210.50,213.00,214.721279924760601915,1169600,9299,251138009.00,441022,37.71,7.20,0.00
19-January-2024,207.00,211.30,204.75,210.85,207.393878632700716163,869773,7295,180385596.00,153638,17.66,6.55,3.85
18-January-2024,206.00,208.85,196.65,203.45,201.952259442537684550,1103967,10498,222948630.00,239990,21.74,12.20,-2.55
17-January-2024,210.00,211.25,205.15,206.30,208.503592529114746599,1320379,15106,275303765.00,351749,26.64,6.10,-3.70
16-January-2024,210.00,213.90,205.55,212.75,210.438635943189408885,902719,8546,189966955.00,173563,19.23,8.35,2.75
15-January-2024,214.30,214.50,208.50,209.30,210.576799611055078946,911183,11095,191874000.00,421637,46.27,6.00,-5.00
12-January-2024,211.45,213.10,208.65,211.35,210.335221437338744019,638736,6313,134348678.00,315249,49.36,4.45,-0.10
11-January-2024,212.25,213.35,209.00,209.55,211.363114941383936679,682748,9116,144307744.00,275530,40.36,4.35,-2.70
10-January-2024,216.75,216.75,209.60,210.95,211.697786564027182888,1745657,17422,369551723.00,656800,37.62,7.15,-5.80
9-January-2024,219.65,220.50,216.60,217.50,218.037876901251193537,847271,9009,184737170.00,357196,42.16,3.90,-2.15
8-January-2024,223.85,223.85,214.55,215.40,218.677632790616487120,727574,7428,159104160.00,232611,31.97,9.30,-8.45
5-January-2024,223.30,227.35,220.10,222.65,223.432389762107927399,1212945,8036,271011200.00,551922,45.50,7.25,-0.65
4-January-2024,219.35,224.55,219.00,223.50,222.622201487769958552,1369701,11414,304925852.00,645543,47.13,5.55,4.15
3-January-2024,218.65,219.55,213.00,217.50,217.075128482240837522,1081667,7729,234803003.00,407088,37.64,6.55,-1.15
2-January-2024,213.40,220.00,210.65,217.65,216.797172424555367653,2749069,20317,595990386.00,895200,32.56,9.35,4.25
1-January-2024,211.00,214.90,209.35,211.55,212.723710605645382296,1094700,9540,232868646.00,470069,42.94,5.55,0.55
29-December-2023,208.05,212.50,203.75,209.35,207.290455442672040866,1544168,13202,320091288.00,596674,38.64,8.75,1.30
28-December-2023,203.60,207.50,201.20,207.20,205.108562746640313548,743745,6378,152548468.00,158139,21.26,6.30,3.60
27-December-2023,204.25,204.25,198.40,201.40,201.758363464157569807,578588,5359,116734968.00,163734,28.30,5.85,-2.85
26-December-2023,196.20,204.90,194.90,201.75,202.064261702612736114,2372953,16370,479488996.00,1314496,55.39,10.00,5.55
22-December-2023,196.80,197.30,191.80,195.30,194.985472786547671212,1161613,12411,226497660.00,349244,30.07,5.50,-1.50
21-December-2023,180.75,194.40,179.75,193.70,188.621474003446087083,1766061,15718,333117029.00,465091,26.33,14.65,12.95
20-December-2023,194.55,198.65,181.95,183.45,190.554521998913633894,824768,7928,157163272.00,189120,22.93,16.70,-11.10
19-December-2023,195.40,197.00,191.95,193.55,193.951798831161867996,317067,3259,61495715.00,85501,26.97,5.05,-1.85
18-December-2023,195.95,197.25,191.25,195.40,195.352867392570876751,751798,7034,146865895.00,343058,45.63,6.00,-0.55
15-December-2023,195.95,197.75,194.00,194.95,195.780942219968222196,741398,5722,145151599.00,242925,32.77,3.75,-1.00
14-December-2023,194.30,195.45,191.25,191.80,193.201864931766921985,1482199,11909,286363611.00,780199,52.64,4.20,-2.50
13-December-2023,185.20,192.15,184.40,191.70,189.631061456176274375,1037292,8704,196702783.00,307943,29.69,7.75,6.50
12-December-2023,184.65,186.90,182.30,183.00,184.699180363336574834,439097,5552,81100856.00,182756,41.62,4.60,-1.65
11-December-2023,183.75,185.25,181.50,184.80,183.928974195161245520,504014,5741,92702778.00,242167,48.05,3.75,1.05
8-December-2023,184.30,189.05,180.85,183.70,185.754525939469130562,735096,5756,136547409.00,156953,21.35,8.20,-0.60
7-December-2023,184.25,185.25,182.90,184.05,184.319328250450885758,533949,5712,98417121.00,305782,57.27,2.35,-0.20
6-December-2023,183.70,186.95,181.60,184.35,184.101590889811564730,436171,4704,80299775.00,138094,31.66,5.35,0.65
5-December-2023,185.65,186.10,180.70,182.90,183.826539382622148648,424667,3915,78065065.00,148091,34.87,5.40,-2.75
4-December-2023,185.05,186.00,183.30,184.00,184.512773300534209608,544730,4435,100509643.00,184741,33.91,2.70,-1.05
1-December-2023,182.60,184.70,181.20,182.05,182.865794102305947427,412195,3909,75376366.00,132172,32.07,3.50,-0.55
30-November-2023,181.45,182.45,176.75,181.40,179.838365357235446868,470586,5712,84629417.00,135131,28.72,5.70,-0.05
29-November-2023,183.00,183.50,178.55,180.35,180.375511423232681073,575844,5846,103868156.00,176639,30.67,4.95,-2.65
28-November-2023,175.45,182.20,174.00,181.60,178.605595741963731893,877024,9250,156641394.00,247131,28.18,8.20,6.15
24-November-2023,174.05,177.40,172.45,173.15,175.579629762637864670,1698586,12042,298237101.00,784493,46.18,4.95,-0.90
23-November-2023,173.00,174.40,171.05,172.45,172.847292001964801000,633143,4387,109437053.00,157723,24.91,3.35,-0.55
22-November-2023,169.75,171.70,168.50,171.45,170.174097767020465054,849448,7931,144554047.00,353425,41.61,3.20,1.70
21-November-2023,172.45,172.45,167.30,169.70,170.250677002261868247,609673,5158,103797241.00,184827,30.32,5.15,-2.75
20-November-2023,170.15,173.00,169.15,170.65,170.751093246576838162,540363,5183,92267573.00,189443,35.06,3.85,0.50
17-November-2023,169.15,170.60,167.90,168.85,169.059905736754351032,685527,6331,115895130.00,408985,59.66,2.70,-0.30
16-November-2023,171.95,171.95,168.10,168.90,170.042548429860447878,701530,4127,119289949.00,415675,59.25,3.85,-3.05
15-November-2023,174.95,175.15,166.70,169.75,169.787875599566764660,2262050,17977,384068664.00,677472,29.95,8.45,-5.20
13-November-2023,173.00,177.75,170.10,175.25,175.538725261910441205,1584702,12613,278176569.00,577827,36.46,7.65,2.25
12-November-2023,172.10,172.95,170.50,172.40,172.055701099524498004,253837,3272,43674103.00,133708,52.67,2.45,0.30
10-November-2023,162.50,169.50,161.45,168.65,167.209631710559513237,1296073,8559,216715889.00,692543,53.43,8.05,6.15
9-November-2023,163.00,164.90,161.65,163.00,163.201376551899367048,488031,4808,79647331.00,251028,51.44,3.25,0.00
8-November-2023,164.50,164.95,161.90,162.40,163.135278548779335057,232742,2338,37968431.00,48802,20.97,3.05,-2.10
7-November-2023,160.95,164.55,160.45,162.95,162.998540282241041185,921411,6443,150188648.00,365777,39.70,4.10,2.00
6-November-2023,160.95,162.25,159.45,160.35,160.786848317062509106,686300,5315,110348014.00,337586,49.19,2.80,-0.60
3-November-2023,161.40,161.40,158.30,159.50,159.554371757318170505,522330,5010,83340035.00,168377,32.24,3.10,-1.90
2-November-2023,154.90,160.40,154.15,159.90,157.579400550416521397,539228,4494,84971225.00,151987,28.19,6.25,5.00
1-November-2023,154.05,155.20,153.00,153.50,154.115560225999221839,300709,3299,46343936.00,122563,40.76,2.20,-0.55
31-October-2023,157.25,157.65,153.60,154.20,155.234458180789161847,339246,5002,52662669.00,73237,21.59,4.05,-3.05
30-October-2023,154.30,156.25,152.60,155.85,154.305452563111653766,267819,3070,41325932.00,49621,18.53,3.65,1.55
27-October-2023,152.45,155.85,152.45,154.30,154.207442673921492421,391096,3492,60309914.00,109649,28.04,3.40,1.85
26-October-2023,151.00,152.80,149.25,151.90,150.656751631136818028,486164,4864,73243889.00,116035,23.87,3.55,0.90
25-October-2023,152.60,154.75,150.70,152.85,153.042410522287308506,802183,8860,122768020.00,353438,44.06,4.05,0.25
23-October-2023,157.05,158.75,150.05,151.15,153.934403532106326395,1376629,11786,211910564.00,872497,63.38,8.70,-5.90
20-October-2023,162.05,162.45,156.15,158.05,159.512354365562147165,849902,4891,135569869.00,397454,46.76,6.30,-4.00
19-October-2023,160.80,164.00,159.00,163.25,161.552173475173072332,536192,4024,86622983.00,136968,25.54,5.00,2.45
18-October-2023,165.65,166.50,160.35,161.50,162.774175403463305454,679120,4743,110543198.00,223853,32.96,6.15,-4.15
17-October-2023,166.30,167.55,164.00,165.15,165.589278734044130531,1038646,9040,171988642.00,436512,42.03,3.55,-1.15
16-October-2023,161.95,165.75,160.15,165.25,163.951231023425590942,1235273,8406,202524529.00,281711,22.81,5.60,3.30
13-October-2023,157.95,164.00,156.70,159.85,160.805212709162371811,2493099,16648,400903315.00,837276,33.58,7.30,1.90
12-October-2023,151.95,159.90,150.90,159.05,157.600118778333670626,2342178,14745,369127531.00,514199,21.95,9.00,7.10
11-October-2023,152.50,153.80,149.70,150.20,151.478803170353938034,1949183,13690,295259908.00,968492,49.69,4.10,-2.30
10-October-2023,143.05,151.10,143.05,150.35,147.119350877768176977,945523,15290,139104730.00,524221,55.44,8.05,7.30
9-October-2023,135.30,143.95,135.30,143.05,142.545258890791337457,1109097,10453,158096519.00,710922,64.10,8.65,7.75
6-October-2023,147.50,147.70,145.55,145.80,146.309624543138775058,767465,9282,112287516.00,586097,76.37,2.15,-1.70
5-October-2023,147.00,148.55,145.85,146.15,147.118843128851088463,359314,2892,52861860.00,125998,35.07,2.70,-0.85
4-October-2023,147.85,149.20,143.70,145.70,146.383596233162280245,980982,7931,143599673.00,285877,29.14,5.50,-2.15
3-October-2023,150.35,150.35,147.30,148.20,148.447251831872258986,625453,5096,92846779.00,222863,35.63,3.05,-2.15
29-September-2023,142.05,149.00,142.05,147.85,146.650629320578171915,1145680,9549,168014693.00,562736,49.12,6.95,5.80
28-September-2023,142.50,144.30,141.50,141.90,142.904275374351661017,307131,2901,43890333.00,75235,24.50,2.80,-0.60
27-September-2023,143.05,143.75,141.45,142.40,142.521516434001524901,581021,5895,82807994.00,257660,44.35,2.30,-0.65
26-September-2023,142.60,146.90,142.40,143.05,144.672804220632112883,712879,5377,103134204.00,191963,26.93,4.50,0.45
25-September-2023,143.05,144.30,141.80,143.00,143.083250125765081509,1965967,9212,281296948.00,1560257,79.36,2.50,-0.05
22-September-2023,143.90,145.00,141.20,143.05,143.165627993714998796,1076213,7290,154076710.00,786718,73.10,3.80,-0.85
21-September-2023,147.00,147.45,142.90,143.90,144.758886938857141573,1335021,10945,193256154.00,714018,53.48,4.55,-3.10
20-September-2023,148.05,151.50,146.30,148.05,148.305960638076187339,1281289,8629,190022796.00,767766,59.92,5.20,0.00
18-September-2023,149.65,149.90,147.50,148.90,148.610311568806964959,342974,3374,50969473.00,96609,28.17,2.40,-0.75
15-September-2023,152.60,154.15,148.85,149.60,150.792842770739098513,1837387,11850,277064809.00,693900,37.77,5.30,-3.00
14-September-2023,142.90,150.90,142.65,150.20,148.182037776680490000,2942609,20043,436041798.00,1418061,48.19,8.25,7.30
13-September-2023,136.60,142.80,135.75,142.25,139.499112507696554066,941980,7646,131405374.00,176395,18.73,7.05,5.65
12-September-2023,145.15,146.00,135.75,136.45,139.598113590526493083,1157755,7598,161620414.00,410880,35.49,10.25,-8.70
11-September-2023,142.55,146.75,141.60,144.40,144.195138889593966610,984919,5993,142020532.00,321721,32.66,5.15,1.85
8-September-2023,142.85,145.60,141.75,142.35,143.256475795004292114,830593,4747,118987826.00,361916,43.57,3.85,-0.50
7-September-2023,141.50,143.60,141.15,142.85,142.703445213660781848,479709,3867,68456127.00,159315,33.21,2.45,1.35
6-September-2023,143.05,144.00,138.95,142.05,141.211434891776660734,1810931,11293,255724165.00,845477,46.69,5.05,-1.00
5-September-2023,139.35,144.00,136.55,143.30,140.202420843428608139,1681067,10318,235689663.00,482103,28.68,7.45,3.95
4-September-2023,133.50,140.20,133.05,137.90,137.488565885650950958,3162335,20147,434784904.00,1230063,38.90,7.15,4.40
1-September-2023,122.65,131.00,122.55,130.50,127.231678580196362684,1674147,10124,213004533.00,685913,40.97,8.45,7.85
31-August-2023,121.25,123.60,120.95,122.85,122.110625234575452268,1366831,7319,166904588.00,534047,39.07,2.65,1.60
30-August-2023,124.00,124.20,123.00,123.55,123.741683054879262827,1145132,5899,141700561.00,524397,45.79,1.20,-0.45
29-August-2023,122.55,124.15,122.55,122.90,123.267441321714151129,517994,3694,63851795.00,211262,40.78,1.60,0.35
28-August-2023,120.05,122.65,119.75,122.30,121.680113333009755860,824120,7314,100279015.00,397956,48.29,2.90,2.25
25-August-2023,120.10,121.35,119.00,119.45,120.046240820966602144,292923,2411,35164305.00,129115,44.08,2.35,-0.65
24-August-2023,123.95,123.95,120.55,121.00,121.661334755084399215,965945,5804,117518158.00,344949,35.71,3.40,-2.95
23-August-2023,121.75,124.00,121.55,122.35,122.949424893120723121,1976763,10859,243041874.00,1152802,58.32,2.45,0.60
22-August-2023,118.50,121.20,118.20,120.90,119.685194231320808834,892544,4724,106824302.00,339234,38.01,3.00,2.40
21-August-2023,115.35,118.80,115.30,118.45,117.418127710083413473,1287322,7644,151154939.00,713773,55.45,3.50,3.10
18-August-2023,116.70,117.35,114.40,115.25,115.666735183823626296,379467,2545,43891709.00,149490,39.39,2.95,-1.45
17-August-2023,117.00,117.90,115.50,116.65,116.606671306781984942,1051698,4709,122635003.00,661236,62.87,2.40,-0.35
16-August-2023,119.15,119.15,116.30,117.20,117.322782097888629414,623055,3849,73098546.00,173604,27.86,2.85,-1.95
14-August-2023,114.50,119.25,112.75,118.55,116.598382339221636932,1597121,17668,186221725.00,497929,31.18,6.50,4.05
11-August-2023,114.00,114.35,112.35,113.70,112.881826343255131363,1219705,4783,137682528.00,741607,60.80,2.00,-0.30
10-August-2023,112.90,114.60,112.55,113.70,113.904973863091870352,1477604,6539,168306445.00,932987,63.14,2.05,0.80
9-August-2023,111.40,112.85,111.15,112.65,112.147786466689280246,545395,4192,61164842.00,210003,38.50,1.70,1.25
8-August-2023,113.20,113.20,110.95,111.30,111.667304058787671087,659458,7385,73639897.00,377592,57.26,2.25,-1.90
7-August-2023,113.45,113.95,111.85,112.60,112.864105931999615273,665408,5375,75100679.00,281436,42.30,2.10,-0.85
4-August-2023,113.20,114.45,113.10,113.25,113.507515104144661793,568056,6288,64478625.00,396297,69.76,1.35,0.05
3-August-2023,114.45,114.80,112.45,113.05,113.205508262326253132,1487293,12326,168369760.00,1064777,71.59,2.35,-1.40
2-August-2023,116.85,116.95,112.25,113.80,114.580956429630961024,990329,7543,113472844.00,547604,55.30,4.70,-3.05
1-August-2023,118.00,118.65,116.55,116.85,117.492685836798220236,1114755,7729,130975559.00,492842,44.21,2.10,-1.15
31-July-2023,112.65,117.50,112.65,117.25,115.506896200006799868,970607,5451,112111802.00,303395,31.26,4.85,4.60
28-July-2023,111.15,112.70,110.95,112.50,111.847918866138975652,914045,7891,102234031.00,562229,61.51,1.75,1.35
27-July-2023,112.45,113.50,112.05,112.25,112.754444969833578054,281273,2349,31714781.00,97585,34.69,1.45,-0.20
26-July-2023,112.40,112.95,112.05,112.35,112.628272655781089363,504827,3527,56857793.00,290202,57.49,0.90,-0.05
25-July-2023,111.55,112.80,111.15,112.30,112.087964868944696034,306054,2070,34304970.00,113536,37.10,1.65,0.75
24-July-2023,111.25,111.45,110.20,110.95,110.734026169933747335,761026,4753,84271473.00,421112,55.33,1.25,-0.30
21-July-2023,110.55,111.70,110.15,111.00,111.056152756579886464,455365,4599,50571085.00,274591,60.30,1.55,0.45
20-July-2023,112.45,112.45,110.85,111.00,111.425059168848489486,182951,1848,20385326.00,68523,37.45,1.60,-1.45
19-July-2023,112.40,112.45,111.15,111.70,111.883368032045156840,316054,4562,35361186.00,163254,51.65,1.30,-0.70
18-July-2023,113.55,113.85,110.85,111.40,112.060036818719088044,780038,6291,87411087.00,308120,39.50,3.00,-2.15
17-July-2023,113.60,114.60,113.20,113.50,114.029934226602247047,593401,3016,67665477.00,263729,44.44,1.40,-0.10
