Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-August-2025,252.90,253.10,247.65,248.60,249.509808112361133945,425770,8381,106233791.00,181504,42.63,5.45,-4.30
21-August-2025,252.20,252.60,249.60,249.95,250.679132786282458843,214849,6118,53858161.00,108708,50.60,3.00,-2.25
20-August-2025,245.20,252.85,245.20,250.90,250.054461768946659681,230951,4329,57750328.00,94268,40.82,7.65,5.70
19-August-2025,245.20,247.50,244.80,246.95,246.774286331920208485,333068,5512,82192618.00,69891,20.98,2.70,1.75
18-August-2025,248.25,248.85,244.80,245.15,246.720217567873453790,150206,3847,37058857.00,68724,45.75,4.05,-3.10
14-August-2025,243.05,248.30,242.50,246.75,246.447768423441503784,590457,9492,145516810.00,263798,44.68,5.80,3.70
13-August-2025,243.00,243.00,240.05,241.65,241.144052088498500625,169404,3551,40850767.00,90382,53.35,2.95,-1.35
12-August-2025,241.90,246.25,241.15,241.70,243.801717102261408255,311222,7878,75876458.00,131718,42.32,5.10,-0.20
11-August-2025,239.85,243.00,238.85,241.70,240.786308089877797731,228310,7804,54973922.00,126983,55.62,4.15,1.85
8-August-2025,242.45,243.30,238.55,239.55,240.215117117488308852,339787,10421,81621974.00,193202,56.86,4.75,-2.90
7-August-2025,239.80,243.15,238.55,242.45,240.394093439081692183,317105,9233,76230169.00,167447,52.80,4.60,2.65
6-August-2025,245.80,245.80,239.40,240.00,241.440556554157512815,225315,5109,54400179.00,104167,46.23,6.40,-5.80
5-August-2025,246.30,247.00,244.50,245.90,245.574399766079338091,184678,6482,45352189.00,89467,48.44,2.50,-0.40
