Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-May-2024,950.75,955.15,935.00,952.00,944.700359389038634321,2226,293,2102903.00,1798,80.77,20.15,1.25
21-May-2024,998.90,998.90,943.20,948.35,958.948072978516679261,9263,512,8882736.00,9109,98.34,55.70,-50.55
18-May-2024,955.65,958.40,955.00,955.00,956.391304347826086956,92,12,87988.00,92,100.00,3.40,-0.65
17-May-2024,961.00,975.00,946.45,950.70,963.334933182759269715,10626,328,10236397.00,7094,66.76,28.55,-10.30
16-May-2024,967.40,980.75,956.25,960.30,967.213084795321637426,2736,116,2646295.00,2383,87.10,24.50,-7.10
15-May-2024,990.00,990.00,912.65,935.25,927.465949820788530465,1395,268,1293815.00,696,49.89,77.35,-54.75
14-May-2024,919.10,923.50,905.00,911.00,911.406871916992685830,58790,191,53581610.00,57651,98.06,18.50,-8.10
13-May-2024,939.40,943.80,910.00,914.15,931.524204702627939142,2169,231,2020476.00,1522,70.17,33.80,-25.25
10-May-2024,900.05,966.40,900.00,938.35,941.185034704587777213,5907,423,5559580.00,4071,68.92,66.40,38.30
9-May-2024,938.95,938.95,899.40,902.00,908.805815160955347871,963,52,875180.00,924,95.95,39.55,-36.95
8-May-2024,917.00,935.00,915.00,916.05,925.233848953594176524,1099,141,1016832.00,782,71.16,20.00,-0.95
7-May-2024,910.00,927.50,898.00,915.15,908.892126789366053169,3912,138,3555586.00,3464,88.55,29.50,5.15
6-May-2024,884.65,913.90,884.65,909.30,905.020786262991414369,2213,148,2002811.00,1622,73.29,29.25,24.65
3-May-2024,930.90,941.50,879.00,892.50,912.768620496546574575,10714,785,9779403.00,9989,93.23,62.50,-38.40
2-May-2024,935.50,939.50,918.05,930.90,927.343571213489912676,9963,654,9239124.00,8987,90.20,21.45,-4.60
30-April-2024,942.30,961.30,935.50,938.40,945.760072387846461567,20998,1144,19859070.00,18500,88.10,25.80,-3.90
29-April-2024,978.95,978.95,927.40,945.50,949.394539249146757679,1465,349,1390863.00,1211,82.66,51.55,-33.45
26-April-2024,945.00,952.95,940.00,950.40,944.813676907829534192,1009,89,953317.00,673,66.70,12.95,5.40
25-April-2024,945.00,954.45,927.30,942.45,939.911875335840945728,1861,226,1749176.00,441,23.70,27.15,-2.55
24-April-2024,981.95,981.95,940.00,943.00,964.919744642042863657,2193,125,2116069.00,1914,87.28,41.95,-38.95
23-April-2024,937.10,952.25,928.50,945.25,938.148419864559819413,1772,149,1662399.00,727,41.03,23.75,8.15
22-April-2024,906.55,940.00,900.60,908.70,911.047522004942982265,23063,95,21011489.00,1017,4.41,39.40,2.15
19-April-2024,944.90,944.90,865.45,895.85,895.229913916786226685,2788,190,2495901.00,1740,62.41,79.45,-49.05
18-April-2024,842.85,910.05,836.05,887.35,886.567739204064352243,4724,183,4188146.00,3185,67.42,74.00,44.50
