date,open_price,high_price,low_price,close_price,no_of_shares,no_of_trades,total_turnover
2023-02-27,1544.95,1544.95,1502.05,1509.4,289455,21716,437392172.0
2023-02-24,1555.05,1569.0,1546.7,1551.45,327566,10112,508587332.0
2023-02-23,1570.0,1570.0,1548.0,1551.5,220637,20041,343573447.0
2023-02-22,1564.0,1575.0,1556.05,1562.55,155848,9137,244358793.0
2023-02-21,1599.0,1601.15,1575.9,1579.25,243750,20092,386815809.0
2023-02-20,1589.0,1602.45,1582.6,1593.25,134312,8429,214161821.0
2023-02-17,1585.0,1595.0,1575.3,1583.45,217686,10562,345726101.0
2023-02-16,1600.1,1613.95,1598.25,1601.95,160476,6359,257831509.0
2023-02-15,1584.0,1599.0,1576.35,1596.85,83405,4052,132595140.0
2023-02-14,1582.05,1595.7,1578.75,1592.65,263839,4832,419744569.0
2023-02-13,1598.0,1598.0,1565.6,1567.4,190795,7472,300105708.0
2023-02-10,1610.05,1616.25,1596.2,1607.95,337838,12236,543557134.0
2023-02-09,1590.0,1620.0,1586.5,1617.7,106748,7387,171439522.0
2023-02-08,1560.05,1602.55,1560.05,1589.7,194871,8555,310604431.0
2023-02-07,1561.05,1576.0,1558.0,1562.35,202811,15997,317841797.0
2023-02-06,1598.0,1598.0,1561.9,1570.5,173063,19960,271853635.0
2023-02-03,1592.25,1604.4,1573.35,1599.15,231674,11074,369177370.0
2023-02-02,1553.7,1586.75,1552.25,1583.3,196746,16889,310385165.0
2023-02-01,1540.0,1555.0,1528.2,1549.45,250270,15500,385459720.0
2023-01-31,1546.0,1547.6,1513.0,1533.15,169268,16145,257820143.0
2023-01-30,1529.0,1543.75,1520.05,1539.1,169179,12072,259524704.0
2023-01-27,1543.0,1550.8,1507.65,1518.25,1405587,11743,2161891673.0
2023-01-25,1540.0,1555.5,1539.0,1542.9,140057,9963,216636036.0
2023-01-24,1558.3,1568.8,1549.35,1552.35,659044,14326,1030473370.0
2023-01-23,1534.0,1552.9,1528.7,1547.8,165777,7795,255744931.0
2023-01-20,1539.0,1544.25,1523.45,1525.45,254460,18625,390134799.0
2023-01-19,1539.8,1549.4,1526.0,1541.3,230673,10768,355441326.0
2023-01-18,1547.0,1551.3,1539.2,1545.05,252897,14299,391196581.0
2023-01-17,1527.0,1542.0,1525.35,1539.75,246785,9565,379011237.0
2023-01-16,1514.0,1528.0,1502.5,1525.25,153469,10298,233109846.0
2023-01-13,1489.95,1519.2,1468.0,1503.5,284508,16063,425828714.0
2023-01-12,1482.0,1485.0,1455.25,1480.55,227373,14892,334503855.0
2023-01-11,1470.0,1494.0,1463.4,1471.45,300306,15477,444262941.0
2023-01-10,1484.4,1484.4,1454.4,1470.4,237178,16113,347114580.0
